CSV CAN data
Converted from Kvaser Memorator at,2023-10-14 13:05:08
                                                        
Format of data field,HEX
Format of id field,DEC
Timestamp Offset,             0.00000,seconds
Logging started at,2023-07-11 18:02:45
Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Counter,AbsTime
0.47351,2,128,2,0,,,,,,,,,304,2023-07-11 18:02:45
0.47356,1,1538,2,8,25,01,10,00,00,00,00,00,305,2023-07-11 18:02:45
0.47361,1,128,2,0,,,,,,,,,306,2023-07-11 18:02:45
0.47363,2,32,2,8,01,01,00,00,00,00,1f,1e,307,2023-07-11 18:02:45
0.47373,2,1682,2,6,00,9f,0a,96,0d,75,,,308,2023-07-11 18:02:45
0.47374,1,32,2,8,01,01,00,00,00,00,1f,1e,309,2023-07-11 18:02:45
0.47382,2,1711,2,4,00,00,00,00,,,,,310,2023-07-11 18:02:45
0.47386,1,1537,2,8,25,01,10,00,00,00,21,01,311,2023-07-11 18:02:45
0.47394,2,1713,2,7,00,00,00,00,00,00,00,,312,2023-07-11 18:02:45
0.47396,1,1664,2,6,a6,2f,01,a8,00,a2,,,313,2023-07-11 18:02:45
0.47406,1,1684,2,6,01,83,00,00,00,00,,,314,2023-07-11 18:02:45
0.47415,1,1712,2,4,00,00,00,00,,,,,315,2023-07-11 18:02:45
0.47424,1,1714,2,4,00,00,00,00,,,,,316,2023-07-11 18:02:45
0.47446,2,1538,2,5,23,02,03,33,33,,,,317,2023-07-11 18:02:45
0.47637,1,1313,2,6,00,00,00,00,00,00,,,318,2023-07-11 18:02:45
0.47649,1,1314,2,6,01,00,00,00,00,09,,,319,2023-07-11 18:02:45
0.47661,1,1315,2,6,02,00,00,00,00,0d,,,320,2023-07-11 18:02:45
0.47673,1,1316,2,6,03,00,00,00,00,05,,,321,2023-07-11 18:02:45
0.47850,2,1990,2,8,00,00,ff,ff,00,00,00,00,322,2023-07-11 18:02:45
0.47858,1,257,2,8,00,00,00,00,00,00,00,00,323,2023-07-11 18:02:45
0.47862,2,1991,2,8,00,00,00,00,00,00,00,00,324,2023-07-11 18:02:45
0.47875,2,1993,2,8,00,00,00,00,00,00,00,00,325,2023-07-11 18:02:45
0.47887,2,1994,2,8,00,00,00,00,00,00,00,00,326,2023-07-11 18:02:45
0.47900,2,1995,2,8,00,00,00,00,00,00,02,21,327,2023-07-11 18:02:45
0.47912,2,1996,2,8,00,00,00,00,00,00,00,00,328,2023-07-11 18:02:45
0.47925,2,1997,2,8,00,00,00,00,00,00,00,00,329,2023-07-11 18:02:45
0.47937,2,257,2,8,00,00,00,00,00,00,00,00,330,2023-07-11 18:02:45
0.49351,2,128,2,0,,,,,,,,,331,2023-07-11 18:02:45
0.49356,1,1538,2,8,25,01,10,00,00,00,00,00,332,2023-07-11 18:02:45
0.49361,1,128,2,0,,,,,,,,,333,2023-07-11 18:02:45
0.49363,2,32,2,8,01,01,00,00,00,00,1f,1e,334,2023-07-11 18:02:45
0.49372,2,1711,2,4,00,00,00,00,,,,,335,2023-07-11 18:02:45
0.49374,1,32,2,8,01,01,00,00,00,00,1f,1e,336,2023-07-11 18:02:45
0.49382,2,1682,2,6,00,9e,0a,96,0d,75,,,337,2023-07-11 18:02:45
0.49386,1,1537,2,8,25,01,10,00,00,00,22,01,338,2023-07-11 18:02:45
0.49393,2,1713,2,7,00,00,00,00,00,00,00,,339,2023-07-11 18:02:45
0.49396,1,1664,2,6,a6,2f,01,a8,00,a2,,,340,2023-07-11 18:02:45
0.49406,1,1684,2,6,01,83,00,00,00,00,,,341,2023-07-11 18:02:45
0.49415,1,1712,2,4,00,00,00,00,,,,,342,2023-07-11 18:02:45
0.49424,1,1714,2,4,00,00,00,00,,,,,343,2023-07-11 18:02:45
0.49446,2,1538,2,5,23,02,03,33,33,,,,344,2023-07-11 18:02:45
0.49609,1,1313,2,6,00,01,ff,ff,ff,fc,,,345,2023-07-11 18:02:45
0.49850,2,1990,2,8,00,00,ff,ff,00,00,00,00,346,2023-07-11 18:02:45
0.49858,1,257,2,8,00,00,00,00,00,00,00,00,347,2023-07-11 18:02:45
0.49862,2,1991,2,8,00,00,00,00,00,00,00,00,348,2023-07-11 18:02:45
0.49875,2,1993,2,8,00,00,00,00,00,00,00,00,349,2023-07-11 18:02:45
0.49887,2,1994,2,8,00,00,00,00,00,00,00,00,350,2023-07-11 18:02:45
0.49899,2,1995,2,8,89,37,00,00,00,00,02,21,351,2023-07-11 18:02:45
0.49912,2,1996,2,8,00,00,00,00,00,00,00,00,352,2023-07-11 18:02:45
0.49924,2,1997,2,8,00,00,00,00,00,00,00,00,353,2023-07-11 18:02:45
0.49937,2,257,2,8,00,00,00,00,00,00,00,00,354,2023-07-11 18:02:45
0.51351,2,128,2,0,,,,,,,,,355,2023-07-11 18:02:45
0.51356,1,1538,2,8,25,01,10,00,00,00,00,00,356,2023-07-11 18:02:45
0.51361,1,128,2,0,,,,,,,,,357,2023-07-11 18:02:45
0.51363,2,32,2,8,01,01,00,00,00,00,1f,1e,358,2023-07-11 18:02:45
0.51372,2,1711,2,4,00,00,00,00,,,,,359,2023-07-11 18:02:45
0.51374,1,32,2,8,01,01,00,00,00,00,1f,1e,360,2023-07-11 18:02:45
0.51382,2,1682,2,6,00,9e,0a,96,0d,75,,,361,2023-07-11 18:02:45
0.51386,1,1537,2,8,25,01,10,00,00,00,23,01,362,2023-07-11 18:02:45
0.51393,2,1713,2,7,00,00,00,00,00,00,00,,363,2023-07-11 18:02:45
0.51396,1,1664,2,6,a6,2f,01,a8,00,a2,,,364,2023-07-11 18:02:45
0.51406,1,1684,2,6,01,83,00,00,00,00,,,365,2023-07-11 18:02:45
0.51415,1,1712,2,4,00,00,00,00,,,,,366,2023-07-11 18:02:45
0.51424,1,1714,2,4,00,00,00,00,,,,,367,2023-07-11 18:02:45
0.51446,2,1538,2,5,23,02,03,33,33,,,,368,2023-07-11 18:02:45
0.51645,1,1313,2,6,00,02,ff,ff,ff,fe,,,369,2023-07-11 18:02:45
0.51658,1,1320,2,6,07,0a,00,00,00,00,,,370,2023-07-11 18:02:45
0.51850,2,1990,2,8,00,00,ff,ff,00,00,00,00,371,2023-07-11 18:02:45
0.51858,1,257,2,8,00,00,00,00,00,00,00,00,372,2023-07-11 18:02:45
0.51862,2,1991,2,8,00,00,00,00,00,00,00,00,373,2023-07-11 18:02:45
0.51875,2,1993,2,8,00,00,00,00,00,00,00,00,374,2023-07-11 18:02:45
0.51887,2,1994,2,8,00,00,00,00,00,00,00,00,375,2023-07-11 18:02:45
0.51899,2,1995,2,8,89,37,00,00,00,00,02,21,376,2023-07-11 18:02:45
0.51912,2,1996,2,8,00,00,00,00,00,00,00,00,377,2023-07-11 18:02:45
0.51924,2,1997,2,8,00,00,00,00,00,00,00,00,378,2023-07-11 18:02:45
0.51937,2,257,2,8,00,00,00,00,00,00,00,00,379,2023-07-11 18:02:45
0.53351,2,128,2,0,,,,,,,,,380,2023-07-11 18:02:45
0.53356,1,1538,2,8,25,01,10,00,00,00,00,00,381,2023-07-11 18:02:45
0.53361,1,128,2,0,,,,,,,,,382,2023-07-11 18:02:45
0.53364,2,32,2,8,01,01,00,00,00,00,1f,1e,383,2023-07-11 18:02:45
0.53372,2,1711,2,4,00,00,00,00,,,,,384,2023-07-11 18:02:45
0.53374,1,32,2,8,01,01,00,00,00,00,1f,1e,385,2023-07-11 18:02:45
0.53382,2,1682,2,6,00,9e,0a,96,0d,75,,,386,2023-07-11 18:02:45
0.53386,1,1537,2,8,25,01,10,00,00,00,24,01,387,2023-07-11 18:02:45
0.53394,2,1713,2,7,00,00,00,00,00,00,00,,388,2023-07-11 18:02:45
0.53396,1,1664,2,6,a6,2f,01,a8,00,a2,,,389,2023-07-11 18:02:45
0.53406,1,1684,2,6,01,83,00,00,00,00,,,390,2023-07-11 18:02:45
0.53415,1,1712,2,4,00,00,00,00,,,,,391,2023-07-11 18:02:45
0.53424,1,1714,2,4,00,00,00,00,,,,,392,2023-07-11 18:02:45
0.53446,2,1538,2,5,23,02,03,33,33,,,,393,2023-07-11 18:02:45
0.53655,1,1313,2,6,00,03,ff,ff,ff,fe,,,394,2023-07-11 18:02:45
0.53667,1,1314,2,6,01,01,00,00,00,15,,,395,2023-07-11 18:02:45
0.53679,1,1315,2,6,02,01,ff,ff,ff,f9,,,396,2023-07-11 18:02:45
0.53691,1,1316,2,6,03,01,00,00,00,19,,,397,2023-07-11 18:02:45
0.53850,2,1990,2,8,00,00,ff,ff,00,00,00,00,398,2023-07-11 18:02:45
0.53858,1,257,2,8,00,00,00,00,00,00,00,00,399,2023-07-11 18:02:45
0.53862,2,1991,2,8,00,00,00,00,00,00,00,00,400,2023-07-11 18:02:45
0.53875,2,1993,2,8,00,00,00,00,00,00,00,00,401,2023-07-11 18:02:45
0.53887,2,1994,2,8,00,00,00,00,00,00,00,00,402,2023-07-11 18:02:45
0.53899,2,1995,2,8,89,37,00,00,00,00,02,21,403,2023-07-11 18:02:45
0.53912,2,1996,2,8,00,00,00,00,00,00,00,00,404,2023-07-11 18:02:45
0.53924,2,1997,2,8,00,00,00,00,00,00,00,00,405,2023-07-11 18:02:45
0.53937,2,257,2,8,00,00,00,00,00,00,00,00,406,2023-07-11 18:02:45
0.55351,2,128,2,0,,,,,,,,,407,2023-07-11 18:02:45
0.55356,1,1538,2,8,25,01,10,00,00,00,00,00,408,2023-07-11 18:02:45
0.55361,1,128,2,0,,,,,,,,,409,2023-07-11 18:02:45
0.55363,2,32,2,8,01,01,00,00,00,00,1f,1e,410,2023-07-11 18:02:45
0.55372,2,1711,2,4,00,00,00,00,,,,,411,2023-07-11 18:02:45
0.55374,1,32,2,8,01,01,00,00,00,00,1f,1e,412,2023-07-11 18:02:45
0.55382,2,1682,2,6,00,9e,0a,96,0d,74,,,413,2023-07-11 18:02:45
0.55386,1,1537,2,8,25,01,10,00,00,00,25,01,414,2023-07-11 18:02:45
0.55393,2,1713,2,7,00,00,00,00,00,00,00,,415,2023-07-11 18:02:45
0.55396,1,1664,2,6,a6,2f,01,a8,00,a1,,,416,2023-07-11 18:02:45
0.55406,1,1684,2,6,01,83,00,00,00,00,,,417,2023-07-11 18:02:45
0.55415,1,1712,2,4,00,00,00,00,,,,,418,2023-07-11 18:02:45
0.55424,1,1714,2,4,00,00,00,00,,,,,419,2023-07-11 18:02:45
0.55446,2,1538,2,5,23,02,03,33,33,,,,420,2023-07-11 18:02:45
0.55624,1,1313,2,6,00,04,ff,ff,ff,ff,,,421,2023-07-11 18:02:45
0.55850,2,1990,2,8,00,00,ff,ff,00,00,00,00,422,2023-07-11 18:02:45
0.55858,1,257,2,8,00,00,00,00,00,00,00,00,423,2023-07-11 18:02:45
0.55862,2,1991,2,8,00,00,00,00,00,00,00,00,424,2023-07-11 18:02:45
0.55875,2,1993,2,8,00,00,00,00,00,00,00,00,425,2023-07-11 18:02:45
0.55887,2,1994,2,8,00,00,00,00,00,00,00,00,426,2023-07-11 18:02:45
0.55899,2,1995,2,8,89,37,00,00,00,00,02,21,427,2023-07-11 18:02:45
0.55912,2,1996,2,8,00,00,00,00,00,00,00,00,428,2023-07-11 18:02:45
0.55925,2,1997,2,8,00,00,00,00,00,00,00,00,429,2023-07-11 18:02:45
0.55937,2,257,2,8,00,00,00,00,00,00,00,00,430,2023-07-11 18:02:45
0.57351,2,128,2,0,,,,,,,,,431,2023-07-11 18:02:45
0.57356,1,1538,2,8,25,01,10,00,00,00,00,00,432,2023-07-11 18:02:45
0.57361,1,128,2,0,,,,,,,,,433,2023-07-11 18:02:45
0.57363,2,32,2,8,01,01,00,00,00,00,1f,1e,434,2023-07-11 18:02:45
0.57372,2,1711,2,4,00,00,00,00,,,,,435,2023-07-11 18:02:45
0.57374,1,32,2,8,01,01,00,00,00,00,1f,1e,436,2023-07-11 18:02:45
0.57382,2,1682,2,6,00,9e,0a,96,0d,74,,,437,2023-07-11 18:02:45
0.57386,1,1537,2,8,25,01,10,00,00,00,26,01,438,2023-07-11 18:02:45
0.57393,2,1713,2,7,00,00,00,00,00,00,00,,439,2023-07-11 18:02:45
0.57396,1,1664,2,6,a6,3b,01,a8,00,a2,,,440,2023-07-11 18:02:45
0.57407,1,1684,2,6,01,83,00,00,00,00,,,441,2023-07-11 18:02:45
0.57415,1,1712,2,4,00,00,00,00,,,,,442,2023-07-11 18:02:45
0.57424,1,1714,2,4,00,00,00,00,,,,,443,2023-07-11 18:02:45
0.57446,2,1538,2,5,23,02,03,33,33,,,,444,2023-07-11 18:02:45
0.57629,1,1313,2,6,00,05,ff,ff,ff,fe,,,445,2023-07-11 18:02:45
0.57850,2,1990,2,8,00,00,ff,ff,00,00,00,00,446,2023-07-11 18:02:45
0.57858,1,257,2,8,00,00,00,00,00,00,00,00,447,2023-07-11 18:02:45
0.57862,2,1991,2,8,00,00,00,00,00,00,00,00,448,2023-07-11 18:02:45
0.57875,2,1993,2,8,00,00,00,00,00,00,00,00,449,2023-07-11 18:02:45
0.57887,2,1994,2,8,00,00,00,00,00,00,00,00,450,2023-07-11 18:02:45
0.57899,2,1995,2,8,89,37,00,00,00,00,02,21,451,2023-07-11 18:02:45
0.57912,2,1996,2,8,00,00,00,00,00,00,00,00,452,2023-07-11 18:02:45
0.57924,2,1997,2,8,00,00,00,00,00,00,00,00,453,2023-07-11 18:02:45
0.57937,2,257,2,8,00,00,00,00,00,00,00,00,454,2023-07-11 18:02:45
0.59351,2,128,2,0,,,,,,,,,455,2023-07-11 18:02:45
0.59356,1,1538,2,8,25,01,10,00,00,00,00,00,456,2023-07-11 18:02:45
0.59361,1,128,2,0,,,,,,,,,457,2023-07-11 18:02:45
0.59364,2,32,2,8,01,01,00,00,00,00,1f,1e,458,2023-07-11 18:02:45
0.59372,2,1711,2,4,00,00,00,00,,,,,459,2023-07-11 18:02:45
0.59374,1,32,2,8,01,01,00,00,00,00,1f,1e,460,2023-07-11 18:02:45
0.59382,2,1682,2,6,00,9f,0a,96,0d,76,,,461,2023-07-11 18:02:45
0.59386,1,1537,2,8,25,01,10,00,00,00,27,01,462,2023-07-11 18:02:45
0.59394,2,1713,2,7,00,00,00,00,00,00,00,,463,2023-07-11 18:02:45
0.59396,1,1664,2,6,a6,2f,01,a8,00,a2,,,464,2023-07-11 18:02:45
0.59407,1,1684,2,6,01,83,00,00,00,00,,,465,2023-07-11 18:02:45
0.59415,1,1712,2,4,00,00,00,00,,,,,466,2023-07-11 18:02:45
0.59424,1,1714,2,4,00,00,00,00,,,,,467,2023-07-11 18:02:45
0.59446,2,1538,2,5,23,02,03,33,33,,,,468,2023-07-11 18:02:45
0.59668,1,1313,2,6,00,06,00,00,00,02,,,469,2023-07-11 18:02:45
0.59679,1,1314,2,6,01,02,00,00,00,3a,,,470,2023-07-11 18:02:45
0.59691,1,1315,2,6,02,02,00,00,00,03,,,471,2023-07-11 18:02:45
0.59703,1,1316,2,6,03,02,00,00,00,13,,,472,2023-07-11 18:02:45
0.59850,2,1990,2,8,00,00,ff,ff,00,00,00,00,473,2023-07-11 18:02:45
0.59859,1,257,2,8,00,00,00,00,00,00,00,00,474,2023-07-11 18:02:45
0.59862,2,1991,2,8,00,00,00,00,00,00,00,00,475,2023-07-11 18:02:45
0.59875,2,1993,2,8,00,00,00,00,00,00,00,00,476,2023-07-11 18:02:45
0.59888,2,1994,2,8,00,00,00,00,00,00,00,00,477,2023-07-11 18:02:45
0.59900,2,257,2,8,00,00,00,00,00,00,00,00,478,2023-07-11 18:02:45
0.59913,2,1996,2,8,00,00,00,00,00,00,00,00,479,2023-07-11 18:02:45
0.59925,2,1997,2,8,00,00,00,00,00,00,00,00,480,2023-07-11 18:02:45
0.59938,2,257,2,8,00,00,00,00,00,00,00,00,481,2023-07-11 18:02:45
0.61351,2,128,2,0,,,,,,,,,482,2023-07-11 18:02:45
0.61356,1,1538,2,8,25,01,10,00,00,00,00,00,483,2023-07-11 18:02:45
0.61361,1,128,2,0,,,,,,,,,484,2023-07-11 18:02:45
0.61364,2,32,2,8,01,01,00,00,00,00,1f,1e,485,2023-07-11 18:02:45
0.61374,2,1682,2,6,00,9e,0a,96,0d,77,,,486,2023-07-11 18:02:45
0.61374,1,32,2,8,01,01,00,00,00,00,1f,1e,487,2023-07-11 18:02:45
0.61382,2,1711,2,4,00,00,00,00,,,,,488,2023-07-11 18:02:45
0.61386,1,1537,2,8,25,01,10,00,00,00,28,01,489,2023-07-11 18:02:45
0.61394,2,1713,2,7,00,00,00,00,00,00,00,,490,2023-07-11 18:02:45
0.61396,1,1664,2,6,a6,2f,01,a8,00,a2,,,491,2023-07-11 18:02:45
0.61407,1,1684,2,6,01,83,00,00,00,00,,,492,2023-07-11 18:02:45
0.61415,1,1712,2,4,00,00,00,00,,,,,493,2023-07-11 18:02:45
0.61424,1,1714,2,4,00,00,00,00,,,,,494,2023-07-11 18:02:45
0.61446,2,1538,2,5,23,02,03,33,33,,,,495,2023-07-11 18:02:45
0.61670,1,1313,2,6,00,07,00,00,00,00,,,496,2023-07-11 18:02:45
0.61683,1,1320,2,6,07,0b,00,00,00,00,,,497,2023-07-11 18:02:45
0.61850,2,1990,2,8,00,00,ff,ff,00,00,00,00,498,2023-07-11 18:02:45
0.61858,1,257,2,8,00,00,00,00,00,00,00,00,499,2023-07-11 18:02:45
0.61862,2,1991,2,8,00,00,00,00,00,00,00,00,500,2023-07-11 18:02:45
0.61875,2,1993,2,8,00,00,00,00,00,00,00,00,501,2023-07-11 18:02:45
0.61888,2,1994,2,8,00,00,00,00,00,00,00,00,502,2023-07-11 18:02:45
0.61900,2,1995,2,8,00,00,00,00,00,00,02,21,503,2023-07-11 18:02:45
0.61912,2,1996,2,8,00,00,00,00,00,00,00,00,504,2023-07-11 18:02:45
0.61925,2,1997,2,8,00,00,00,00,00,00,00,00,505,2023-07-11 18:02:45
0.61938,2,257,2,8,00,00,00,00,00,00,00,00,506,2023-07-11 18:02:45
0.63351,2,128,2,0,,,,,,,,,507,2023-07-11 18:02:45
0.63356,1,1538,2,8,25,01,10,00,00,00,00,00,508,2023-07-11 18:02:45
0.63361,1,128,2,0,,,,,,,,,509,2023-07-11 18:02:45
0.63364,2,32,2,8,01,01,00,00,00,00,1f,1e,510,2023-07-11 18:02:45
0.63374,2,1682,2,6,00,9e,0a,96,0d,77,,,511,2023-07-11 18:02:45
0.63374,1,32,2,8,01,01,00,00,00,00,1f,1e,512,2023-07-11 18:02:45
0.63382,2,1711,2,4,00,00,00,00,,,,,513,2023-07-11 18:02:45
0.63386,1,1537,2,8,25,01,10,00,00,00,29,01,514,2023-07-11 18:02:45
0.63394,2,1713,2,7,00,00,00,00,00,00,00,,515,2023-07-11 18:02:45
0.63396,1,1664,2,6,a6,2f,01,a8,00,a2,,,516,2023-07-11 18:02:45
0.63407,1,1684,2,6,01,83,00,00,00,00,,,517,2023-07-11 18:02:45
0.63415,1,1712,2,4,00,00,00,00,,,,,518,2023-07-11 18:02:45
0.63424,1,1714,2,4,00,00,00,00,,,,,519,2023-07-11 18:02:45
0.63446,2,1538,2,5,23,02,03,33,33,,,,520,2023-07-11 18:02:45
0.63643,1,1313,2,6,00,08,ff,ff,ff,fc,,,521,2023-07-11 18:02:45
0.63850,2,1990,2,8,00,00,ff,ff,00,00,00,00,522,2023-07-11 18:02:45
0.63859,1,257,2,8,00,00,00,00,00,00,00,00,523,2023-07-11 18:02:45
0.63863,2,1991,2,8,00,00,00,00,00,00,00,00,524,2023-07-11 18:02:45
0.63875,2,1993,2,8,00,00,00,00,00,00,00,00,525,2023-07-11 18:02:45
0.63888,2,1994,2,8,00,00,00,00,00,00,00,00,526,2023-07-11 18:02:45
0.63900,2,1995,2,8,89,37,00,00,00,00,02,21,527,2023-07-11 18:02:45
0.63912,2,1996,2,8,00,00,00,00,00,00,00,00,528,2023-07-11 18:02:45
0.63925,2,1997,2,8,00,00,00,00,00,00,00,00,529,2023-07-11 18:02:45
0.63937,2,257,2,8,00,00,00,00,00,00,00,00,530,2023-07-11 18:02:45
0.65351,2,128,2,0,,,,,,,,,531,2023-07-11 18:02:45
0.65356,1,1538,2,8,25,01,10,00,00,00,00,00,532,2023-07-11 18:02:45
0.65361,1,128,2,0,,,,,,,,,533,2023-07-11 18:02:45
0.65364,2,32,2,8,01,01,00,00,00,00,1f,1e,534,2023-07-11 18:02:45
0.65374,2,1682,2,6,00,9f,0a,96,0d,6c,,,535,2023-07-11 18:02:45
0.65374,1,32,2,8,01,01,00,00,00,00,1f,1e,536,2023-07-11 18:02:45
0.65382,2,1711,2,4,00,00,00,00,,,,,537,2023-07-11 18:02:45
0.65386,1,1537,2,8,25,01,10,00,00,00,2a,01,538,2023-07-11 18:02:45
0.65394,2,1713,2,7,00,00,00,00,00,00,00,,539,2023-07-11 18:02:45
0.65396,1,1664,2,6,a6,2f,01,a8,00,a1,,,540,2023-07-11 18:02:45
0.65407,1,1684,2,6,01,83,00,00,00,00,,,541,2023-07-11 18:02:45
0.65415,1,1712,2,4,00,00,00,00,,,,,542,2023-07-11 18:02:45
0.65424,1,1714,2,4,00,00,00,00,,,,,543,2023-07-11 18:02:45
0.65446,2,1538,2,5,23,02,03,33,33,,,,544,2023-07-11 18:02:45
0.65682,1,1313,2,6,00,09,ff,ff,ff,fc,,,545,2023-07-11 18:02:45
0.65694,1,1314,2,6,01,03,00,00,00,33,,,546,2023-07-11 18:02:45
0.65706,1,1315,2,6,02,03,00,00,00,17,,,547,2023-07-11 18:02:45
0.65718,1,1316,2,6,03,03,ff,ff,ff,ff,,,548,2023-07-11 18:02:45
0.65850,2,1990,2,8,00,00,ff,ff,00,00,00,00,549,2023-07-11 18:02:45
0.65859,1,257,2,8,00,00,00,00,00,00,00,00,550,2023-07-11 18:02:45
0.65863,2,1991,2,8,00,00,00,00,00,00,00,00,551,2023-07-11 18:02:45
0.65875,2,1993,2,8,00,00,00,00,00,00,00,00,552,2023-07-11 18:02:45
0.65888,2,1994,2,8,00,00,00,00,00,00,00,00,553,2023-07-11 18:02:45
0.65900,2,1995,2,8,89,37,00,00,00,00,02,21,554,2023-07-11 18:02:45
0.65912,2,1996,2,8,00,00,00,00,00,00,00,00,555,2023-07-11 18:02:45
0.65925,2,1997,2,8,00,00,00,00,00,00,00,00,556,2023-07-11 18:02:45
0.65937,2,257,2,8,00,00,00,00,00,00,00,00,557,2023-07-11 18:02:45
0.67351,2,128,2,0,,,,,,,,,558,2023-07-11 18:02:45
0.67356,1,1538,2,8,25,01,10,00,00,00,00,00,559,2023-07-11 18:02:45
0.67362,1,128,2,0,,,,,,,,,560,2023-07-11 18:02:45
0.67364,2,32,2,8,01,01,00,00,00,00,1f,1e,561,2023-07-11 18:02:45
0.67372,2,1711,2,4,00,00,00,00,,,,,562,2023-07-11 18:02:45
0.67374,1,32,2,8,01,01,00,00,00,00,1f,1e,563,2023-07-11 18:02:45
0.67382,2,1682,2,6,00,9e,0a,96,0d,62,,,564,2023-07-11 18:02:45
0.67386,1,1537,2,8,25,01,10,00,00,00,2b,01,565,2023-07-11 18:02:45
0.67394,2,1713,2,7,00,00,00,00,00,00,00,,566,2023-07-11 18:02:45
0.67396,1,1664,2,6,a6,2f,01,a8,00,a2,,,567,2023-07-11 18:02:45
0.67407,1,1684,2,6,01,84,00,00,00,00,,,568,2023-07-11 18:02:45
0.67415,1,1712,2,4,00,00,00,00,,,,,569,2023-07-11 18:02:45
0.67424,1,1714,2,4,00,00,00,00,,,,,570,2023-07-11 18:02:45
0.67446,2,1538,2,5,23,02,03,33,33,,,,571,2023-07-11 18:02:45
0.67652,1,1313,2,6,00,0a,00,00,00,00,,,572,2023-07-11 18:02:45
0.67850,2,1990,2,8,00,00,ff,ff,00,00,00,00,573,2023-07-11 18:02:45
0.67859,1,257,2,8,00,00,00,00,00,00,00,00,574,2023-07-11 18:02:45
0.67863,2,1991,2,8,00,00,00,00,00,00,00,00,575,2023-07-11 18:02:45
0.67875,2,1993,2,8,00,00,00,00,00,00,00,00,576,2023-07-11 18:02:45
0.67888,2,1994,2,8,00,00,00,00,00,00,00,00,577,2023-07-11 18:02:45
0.67900,2,1995,2,8,00,00,00,00,00,00,02,21,578,2023-07-11 18:02:45
0.67913,2,1996,2,8,00,00,00,00,00,00,00,00,579,2023-07-11 18:02:45
0.67925,2,1997,2,8,00,00,00,00,00,00,00,00,580,2023-07-11 18:02:45
0.67938,2,257,2,8,00,00,00,00,00,00,00,00,581,2023-07-11 18:02:45
0.69351,2,128,2,0,,,,,,,,,582,2023-07-11 18:02:45
0.69357,1,1538,2,8,25,01,10,00,00,00,00,00,583,2023-07-11 18:02:45
0.69362,1,128,2,0,,,,,,,,,584,2023-07-11 18:02:45
0.69364,2,32,2,8,01,01,00,00,00,00,1f,1e,585,2023-07-11 18:02:45
0.69372,2,1711,2,4,00,00,00,00,,,,,586,2023-07-11 18:02:45
0.69374,1,32,2,8,01,01,00,00,00,00,1f,1e,587,2023-07-11 18:02:45
0.69382,2,1682,2,6,00,9f,0a,96,0d,63,,,588,2023-07-11 18:02:45
0.69386,1,1537,2,8,25,01,10,00,00,00,2c,01,589,2023-07-11 18:02:45
0.69394,2,1713,2,7,00,00,00,00,00,00,00,,590,2023-07-11 18:02:45
0.69396,1,1664,2,6,a6,2f,01,a8,00,a2,,,591,2023-07-11 18:02:45
0.69407,1,1684,2,6,01,83,00,00,00,00,,,592,2023-07-11 18:02:45
0.69416,1,1712,2,4,00,00,00,00,,,,,593,2023-07-11 18:02:45
0.69424,1,1714,2,4,00,00,00,00,,,,,594,2023-07-11 18:02:45
0.69446,2,1538,2,5,23,02,03,33,33,,,,595,2023-07-11 18:02:45
0.69656,1,1313,2,6,00,0b,00,00,00,01,,,596,2023-07-11 18:02:45
0.69850,2,1990,2,8,00,00,ff,ff,00,00,00,00,597,2023-07-11 18:02:45
0.69859,1,257,2,8,00,00,00,00,00,00,00,00,598,2023-07-11 18:02:45
0.69863,2,1991,2,8,00,00,00,00,00,00,00,00,599,2023-07-11 18:02:45
0.69875,2,1993,2,8,00,00,00,00,00,00,00,00,600,2023-07-11 18:02:45
0.69888,2,1994,2,8,00,00,00,00,00,00,00,00,601,2023-07-11 18:02:45
0.69900,2,1995,2,8,00,00,00,00,00,00,02,21,602,2023-07-11 18:02:45
0.69913,2,1996,2,8,00,00,00,00,00,00,00,00,603,2023-07-11 18:02:45
0.69925,2,1997,2,8,00,00,00,00,00,00,00,00,604,2023-07-11 18:02:45
0.69938,2,257,2,8,00,00,00,00,00,00,00,00,605,2023-07-11 18:02:45
0.71351,2,128,2,0,,,,,,,,,606,2023-07-11 18:02:45
0.71357,1,1538,2,8,25,01,10,00,00,00,00,00,607,2023-07-11 18:02:45
0.71362,1,128,2,0,,,,,,,,,608,2023-07-11 18:02:45
0.71364,2,32,2,8,01,01,00,00,00,00,1f,1e,609,2023-07-11 18:02:45
0.71372,2,1711,2,4,00,00,00,00,,,,,610,2023-07-11 18:02:45
0.71374,1,32,2,8,01,01,00,00,00,00,1f,1e,611,2023-07-11 18:02:45
0.71382,2,1682,2,6,00,9e,0a,96,0d,66,,,612,2023-07-11 18:02:45
0.71386,1,1537,2,8,25,01,10,00,00,00,2d,01,613,2023-07-11 18:02:45
0.71394,2,1713,2,7,00,00,00,00,00,00,00,,614,2023-07-11 18:02:45
0.71396,1,1664,2,6,a6,2f,01,a8,00,a2,,,615,2023-07-11 18:02:45
0.71407,1,1684,2,6,01,83,00,00,00,00,,,616,2023-07-11 18:02:45
0.71416,1,1712,2,4,00,00,00,00,,,,,617,2023-07-11 18:02:45
0.71424,1,1714,2,4,00,00,00,00,,,,,618,2023-07-11 18:02:45
0.71446,2,1538,2,5,23,02,03,33,33,,,,619,2023-07-11 18:02:45
